id,坡度均值,坡度标准差,坡向,粗糙度,平面曲率均值,平面曲率标准差,,剖面曲率均值,剖面曲率标准差,,到河流距离,到断层距离,土地覆盖,岩性,高程,植被,lon,lat
10,4.8529791831970215,3.220043420791626,304.1373481750488,2.7812459468841553,-0.000573516,0.00096198043320328,,0.0327068455517292,0.03742450103163719,,381.91697613389414,5925.309460142526,7,SC4,2.0889477729797363,茅栗、白栎灌丛,108.6966587,29.53653102
11,23.19365119934082,10.518356323242188,178.07666015625,11.870502471923828,0.003144259797409177,0.0065515730530023575,,-0.013339316,0.04278302192687988,,606.1987370860234,5549.36356070404,2,SC4,21.40117073059082,茅栗、白栎灌丛,108.7014805,29.53683124
12,26.0758113861084,8.315935134887695,223.546630859375,12.6149263381958,0.0011635316768661141,0.006579323206096888,,-0.001892536,0.008841773495078087,,567.5514799344895,7155.912934861698,2,SC4,21.058320999145508,茅栗、白栎灌丛,108.6821947,29.53727823
13,13.475626945495605,7.476277828216553,235.09102630615234,6.171879768371582,0.0005061645642854273,0.003824448911473155,,0.0025605703704059124,0.01788932830095291,,409.05729398339713,5527.80066710455,2,SC4,39.92290115356445,茅栗、白栎灌丛,108.7005792,29.5352373
14,28.875659942626953,3.314966917037964,237.3914031982422,13.203686714172363,0.011131093837320805,0.005908099934458733,,-0.005373792,0.007881712168455124,,538.1179265417768,7193.631210671823,2,SC4,9.45623779296875,茅栗、白栎灌丛,108.6815174,29.5369391
15,22.755475997924805,9.324515342712402,292.93627166748047,10.811017036437988,0.0011189484503120184,0.004915938712656498,,0.0005621440941467881,0.030733512714505196,,281.0385148968765,6915.619689313444,2,SC4,35.19501876831055,茅栗、白栎灌丛,108.683297,29.53461359
16,10.125849723815918,9.307398796081543,309.47863006591797,4.645106792449951,0.0002805521071422845,0.0029781453777104616,,0.002084367210045457,0.026835383847355843,,334.8662293872422,6194.206159658389,7,SC4,29.184764862060547,茅栗、白栎灌丛,108.6932007,29.53630359
17,23.571325302124023,6.881353855133057,164.00294494628906,11.440827369689941,0.0030574065167456865,0.007142383139580488,,-0.007318505,0.013575766235589981,,542.8722579977857,5590.126365136232,2,SC4,18.244077682495117,茅栗、白栎灌丛,108.700735,29.53649411
18,24.44630241394043,11.870895385742188,197.29415893554688,12.287805557250977,0.0020267025101929903,0.008200117386877537,,0.02113843336701393,0.07321441173553467,,483.6768163926098,5653.822172255777,2,SC4,29.165307998657227,茅栗、白栎灌丛,108.6997665,29.5362359
19,19.81414031982422,9.592265129089355,224.2246094,9.473989486694336,0.0025441942270845175,0.005809955298900604,,-0.017955519,0.14181597530841827,,466.50795103208577,7266.205129007835,7,SC4,27.55636978149414,茅栗、白栎灌丛,108.6797963,29.5356321
20,3.8069324493408203,2.6087398529052734,86.35649871826172,1.8532739877700806,-0.000211993,0.0014525923179462552,,-0.000712784,0.035234540700912476,,216.8567433793934,6019.8415920288735,7,SC4,4.123561859130859,茅栗、白栎灌丛,108.694717,29.53545787
21,11.041550636291504,5.287572383880615,239.4653778076172,4.94912576675415,0.0006030357326380908,0.0025344891473650932,,0.016209879890084267,0.004906113259494305,,436.2459612341694,5808.718765732401,7,SC4,4.7308807373046875,茅栗、白栎灌丛,108.6979682,29.5363699
22,6.8105363845825195,5.900826454162598,208.84996032714844,3.193284511566162,9.422667790204287e-05,0.0017190754879266024,,0.01818286068737507,0.029371269047260284,,372.28369068157906,5840.811262546596,7,SC4,5.80330228805542,茅栗、白栎灌丛,108.6973428,29.53605178
23,4.903927803039551,3.1921236515045166,181.8583526611328,2.738589286804199,-0.00053298,0.0011724944924935699,,0.020641429349780083,0.05752456560730934,,395.14305821171035,5764.22728898944,7,SC4,2.5934176445007324,茅栗、白栎灌丛,108.6981242,29.53583827
24,17.048416137695312,10.12273120880127,282.1033172607422,8.057112693786621,-0.000403515,0.004613477736711502,,0.005828137509524822,0.024711236357688904,,415.86852772868843,5310.07825795019,2,SC4,29.614233016967773,茅栗、白栎灌丛,108.702496,29.53421347
25,4.262622356414795,2.5462393760681152,19.905248641967773,1.932510495185852,-7.34E-05,0.0012576490407809615,,0.0008777563343755901,0.03383224830031395,,176.6107981325849,5890.031018103925,7,SC4,5.186286926269531,茅栗、白栎灌丛,108.6958369,29.53481596
26,9.250707626342773,8.315518379211426,177.2564697265625,4.222802639007568,0.00022797755082137883,0.0021643415093421936,,0.012785890139639378,0.05736081302165985,,302.0628178304759,5721.566523637109,7,SC4,9.581149101257324,茅栗、白栎灌丛,108.6980143,29.53497345
27,19.75963020324707,6.034730434417725,210.15867614746094,9.184747695922852,-2.39E-05,0.004936109762638807,,0.0022859424352645874,0.01552773080766201,,424.1817870532736,5572.162305589012,2,SC4,18.311599731445312,茅栗、白栎灌丛,108.7002389,29.53551472
28,22.081220626831055,9.077012062072754,310.3852653503418,10.616381645202637,-0.000694248,0.006545030977576971,,0.0036288276314735413,0.033172607421875,,339.8139990148188,4999.583633838505,2,SC4,32.0879020690918,茅栗、白栎灌丛,108.7054526,29.53305836
29,22.906007766723633,8.059228897094727,211.60626220703125,10.697454452514648,-0.000508055,0.004802257753908634,,-0.002389556,0.01755286008119583,,357.91877503638733,4884.035955547433,2,SC4,39.75553512573242,茅栗、白栎灌丛,108.7070774,29.5333459
30,22.3989315032959,12.919594764709473,233.16959381103516,11.141571998596191,0.0010815708665177226,0.008470765314996243,,0.002345298882573843,0.020443378016352654,,331.3521291376156,6835.684228744342,2,SC4,48.302425384521484,茅栗、白栎灌丛,108.6843711,29.53480189
31,4.795936584472656,3.1344594955444336,7.9934468269348145,2.267763614654541,-0.000681737,0.0015970937674865127,,0.0068146525882184505,0.030164463445544243,,250.2942902112298,6152.9499441796825,7,SC4,3.0128209590911865,茅栗、白栎灌丛,108.693021,29.53536679
32,17.86598777770996,10.352317810058594,344.65353870391846,8.646526336669922,0.0006737088551744819,0.004815742373466492,,-0.004297231,0.028054827824234962,,348.139104285864,4585.80202176896,2,SC4,36.80989074707031,茅栗、白栎灌丛,108.7096055,29.53181005
33,11.1383638381958,4.979245185852051,278.05171966552734,4.864784240722656,-0.00054726,0.003140147076919675,,-0.00047172,0.01840658113360405,,419.46816271646355,4527.653895936894,2,SC4,30.038118362426758,茅栗、白栎灌丛,108.7103887,29.53190771
34,9.266644477844238,5.421363353729248,79.2886734008789,4.589666843414307,0.0006048345821909606,0.004025720059871674,,0.010890931822359562,0.023855622857809067,,231.3145892713461,6157.388036373654,7,SC4,9.105997085571289,茅栗、白栎灌丛,108.6923099,29.53446823
35,11.765891075134277,6.6075286865234375,26.288330078125,5.846758842468262,-0.000610553,0.003444726811721921,,0.024076584726572037,0.027240393683314323,,278.24386704877514,6217.135113833647,7,SC4,6.736278533935547,茅栗、白栎灌丛,108.6917702,29.53473049
36,21.05504035949707,9.134977340698242,327.376766204834,10.477835655212402,0.003250131383538246,0.005409544333815575,,-0.005762605,0.015796585008502007,,571.5818113970385,4679.043045926006,2,SC4,19.35235595703125,茅栗、白栎灌丛,108.7102094,29.53419715
37,19.885055541992188,8.360573768615723,206.18008422851562,9.171167373657227,0.0005310725537128747,0.005691260099411011,,0.00360385375097394,0.01725747622549534,,308.32950405157806,7038.119777866748,2,SC4,34.902923583984375,茅栗、白栎灌丛,108.6820377,29.53491457
38,7.538064956665039,5.464944362640381,287.81311798095703,3.497462749481201,0.0003893596294801682,0.0023662042804062366,,0.0030472208745777607,0.03142351657152176,,70.14306700635582,5985.159717509949,7,SC4,7.545098781585693,茅栗、白栎灌丛,108.6936347,29.53339607
39,19.80219078063965,5.104145050048828,270.9087142944336,8.99255657196045,-0.000950224,0.0035698546562343836,,-7.60E-05,0.012376422062516212,,497.185353934482,7430.026392323998,2,SC4,20.870765686035156,茅栗、白栎灌丛,108.6765467,29.53364838
40,17.287809371948242,6.791835308074951,255.95890045166016,8.116466522216797,0.0015906922053545713,0.004231363534927368,,0.00013836332072969526,0.0184013694524765,,435.2423318225106,7366.918804355324,2,SC4,24.815828323364258,茅栗、白栎灌丛,108.6771981,29.53349753
41,20.085956573486328,10.606295585632324,27.575632095336914,9.734743118286133,-0.000393854,0.005129732191562653,,0.024108370766043663,0.07623545080423355,,419.67984721545923,7288.150262743638,2,SC4,23.839275360107422,茅栗、白栎灌丛,108.6788759,29.53462714
42,19.430273056030273,8.125606536865234,209.55581665039062,9.241143226623535,0.0008952590869739652,0.005476123653352261,,0.0066498080268502235,0.032657820731401443,,469.710563306309,4304.280354614077,7,SC4,21.93286895751953,茅栗、白栎灌丛,108.713149,29.53194282
43,16.041318893432617,11.78388786315918,4.35181999206543,8.279298782348633,0.00048424297710880637,0.005300705786794424,,0.023653356358408928,0.04361184313893318,,260.0234517825803,7140.436712092752,7,SC4,20.67145347595215,茅栗、白栎灌丛,108.6798777,29.53347695
44,6.372796058654785,3.190526247024536,15.435077667236328,3.2563602924346924,-0.000904758,0.0019545077811926603,,0.01627996750175953,0.05400710925459862,,100.57121024214365,5733.160380671858,7,SC4,2.982961654663086,茅栗、白栎灌丛,108.6967661,29.53346016
45,6.925431251525879,3.2891080379486084,212.04147338867188,3.2932775020599365,0.0010241619311273098,0.0015207789838314056,,-0.005636921,0.02757580205798149,,98.69042547195492,5672.526924119541,7,SC4,4.201979637145996,茅栗、白栎灌丛,108.6973424,29.5332332
46,12.95703411102295,8.39925479888916,179.09474182128906,5.755463600158691,0.0027771044988185167,0.005736221559345722,,-0.008837261,0.04806923866271973,,308.0633388665009,5508.893405290953,7,SC4,30.80071449279785,茅栗、白栎灌丛,108.7001902,29.53438864
47,23.322261810302734,10.910318374633789,160.26620483398438,11.100993156433105,0.0016242644051089883,0.0056234137155115604,,0.0059332093223929405,0.03639639541506767,,340.42151730822746,5198.682407479289,2,SC4,28.732946395874023,茅栗、白栎灌丛,108.7033301,29.53348906
48,21.465373992919922,5.4188666343688965,254.64653778076172,9.919410705566406,0.0012667650589719415,0.0058741262182593346,,-0.004574873,0.009269442409276962,,552.9981709566791,7485.548610313804,2,SC4,13.980951309204102,茅栗、白栎灌丛,108.6760894,29.53395775
49,17.722761154174805,11.38842487335205,279.20306396484375,8.509532928466797,0.0017546212766319513,0.00577534781768918,,0.013159002177417278,0.03280908614397049,,245.43718762529153,7176.963893149876,7,SC4,23.733137130737305,茅栗、白栎灌丛,108.6788568,29.53258294
50,12.86821174621582,6.218142032623291,235.63084411621094,5.9231109619140625,0.0013248613104224205,0.004014915786683559,,0.008635161444544792,0.03474383056163788,,84.03810205927151,5480.306163979154,7,SC4,12.451658248901367,茅栗、白栎灌丛,108.6992008,29.53255646
51,16.371057510375977,7.089540481567383,296.0676078796387,8.234779357910156,0.0013532047159969807,0.006066681817173958,,-0.023635672,0.09344018995761871,,520.9194436520074,4219.2008783931715,2,SC4,11.872476577758789,茅栗、白栎灌丛,108.7148744,29.53287788
52,16.642623901367188,6.800236701965332,332.0884590148926,7.508641719818115,0.0003449861833360046,0.004360005259513855,,0.0009326740400865674,0.020443297922611237,,395.17576916388026,4144.864922252445,2,SC4,13.373930931091309,茅栗、白栎灌丛,108.7149418,29.53172555
53,23.42378044128418,5.398637294769287,254.0688247680664,10.792089462280273,0.0022244113497436047,0.004979260265827179,,-0.002055158,0.01106900442391634,,564.721277133429,7497.822117133497,7,SC4,16.461393356323242,茅栗、白栎灌丛,108.6757731,29.53369807
54,17.110416412353516,11.062434196472168,272.4532928466797,7.8627214431762695,0.0013112265150994062,0.005126421805471182,,0.034452877938747406,0.04176301509141922,,505.03207986730524,7431.382792827141,7,SC4,18.02519989013672,茅栗、白栎灌丛,108.6760054,29.53284796
55,7.51408576965332,5.264866352081299,269.0094223022461,3.8477540016174316,0.00023026805138215423,0.0025245987344533205,,0.019181961193680763,0.04241199046373367,,29.294929721570025,5676.169881018848,7,SC4,4.280137062072754,茅栗、白栎灌丛,108.6969141,29.53270825
56,6.004125118255615,3.5649607181549072,210.69384765625,2.6283748149871826,0.00035694739199243486,0.002302509266883135,,0.00872101727873087,0.04354223981499672,,86.10047455376842,6922.351999217189,7,SC4,2.6786911487579346,茅栗、白栎灌丛,108.6820326,29.53280873
57,12.68854808807373,11.225343704223633,283.6460494995117,6.0469136238098145,0.0007154288468882442,0.004133876878768206,,0.012360190972685814,0.036785151809453964,,104.97692949703152,6560.308133051443,7,SC4,27.81627082824707,茅栗、白栎灌丛,108.6867254,29.5333993
58,6.914605140686035,7.179440975189209,264.4100875854492,3.254187822341919,0.00011988850747002289,0.001695883460342884,,0.02237008512020111,0.07864448428153992,,127.47722940113556,6971.051412729747,7,SC4,4.175893783569336,茅栗、白栎灌丛,108.6815792,29.53300027
59,3.3588271141052246,1.6055701971054077,79.44181823730469,1.5885438919067383,-0.000301397,0.001350075239315629,,0.015992335975170135,0.04331779107451439,,96.64150992842173,6953.576731585445,7,SC4,1.6491762399673462,茅栗、白栎灌丛,108.681567,29.53266505
60,4.164480209350586,2.5951640605926514,263.15624237060547,2.048370361328125,-0.000528156,0.0019223701674491167,,0.0035463282838463783,0.043570421636104584,,72.24805557806962,6800.348124055082,7,SC4,2.622185230255127,茅栗、白栎灌丛,108.6832652,29.53247626
61,15.273314476013184,11.758225440979004,95.28766632080078,7.201895713806152,0.001246729982085526,0.005049914121627808,,0.01882038824260235,0.03076259233057499,,81.45968162277696,5849.970445284303,7,SC4,19.647960662841797,茅栗、白栎灌丛,108.6942437,29.53194479
62,25.85210609436035,10.914602279663086,27.75188446044922,12.772171020507812,-0.000540472,0.009161720983684063,,0.004698989912867546,0.026266135275363922,,533.3205737859884,7502.434927026845,7,SC4,44.0477180480957,茅栗、白栎灌丛,108.6742648,29.53148273
63,3.311298370361328,1.433344841003418,117.00138092041016,1.5629768371582031,-4.84E-05,0.001071452395990491,,-0.006462421,0.04451799392700195,,68.75089237302373,6957.410768453081,7,SC4,1.8535802364349365,茅栗、白栎灌丛,108.6811907,29.53216098
64,18.17211151123047,14.506400108337402,331.8076877593994,9.058323860168457,0.000604284810833633,0.00659536849707365,,0.00977801252156496,0.03373241052031517,,179.30573962028183,7102.514083527998,7,SC4,37.17160415649414,茅栗、白栎灌丛,108.6778556,29.52970771
65,20.658782958984375,10.71646785736084,73.8821792602539,9.82261848449707,0.001159505918622017,0.005167447961866856,,0.011239426210522652,0.03238729014992714,,379.6329004334228,7287.33741622955,7,SC4,38.065452575683594,茅栗、白栎灌丛,108.6766491,29.53121842
66,21.998830795288086,9.388711929321289,184.8689422607422,10.465373039245605,0.0012113628908991814,0.005189882591366768,,0.004580342676490545,0.029106728732585907,,296.1557839280023,3917.5747241718277,7,SC4,29.12151336669922,茅栗、白栎灌丛,108.7170756,29.53083831
67,16.108905792236328,8.997949600219727,130.8380584716797,7.437533855438232,0.0004803962947335094,0.004022560548037291,,0.009686211124062538,0.029195476323366165,,123.38469157242343,6784.636685207381,2,SC4,37.812347412109375,茅栗、白栎灌丛,108.680931,29.52863406
68,15.453021049499512,8.62193775177002,92.2315444946289,7.165924072265625,0.001212109113112092,0.003987219650298357,,0.008815300650894642,0.0348350889980793,,162.9176315644602,6318.701497377538,7,SC4,27.727584838867188,茅栗、白栎灌丛,108.6878779,29.53077747
69,11.46478271484375,8.982521057128906,22.76155662536621,5.392213821411133,0.0011836971389129758,0.004465085454285145,,0.014724045060575008,0.040455322712659836,,80.64158882030905,5541.591250413818,7,SC4,15.807543754577637,茅栗、白栎灌丛,108.6976675,29.53148526
70,19.09800910949707,7.982991695404053,244.78922271728516,7.657689094543457,0.002035764278843999,0.0020798579789698124,,0.018728235736489296,0.018779942765831947,,39.67034164887442,5269.906521648623,7,SC4,11.823088645935059,茅栗、白栎灌丛,108.7005508,29.53087996
71,18.241470336914062,10.450514793395996,324.3141212463379,9.010636329650879,0.0015082936733961105,0.005109541118144989,,0.021413544192910194,0.0700208842754364,,211.68078237281458,4025.8172665189772,2,SC4,19.257965087890625,茅栗、白栎灌丛,108.7151768,29.53005383
72,18.29334259033203,8.982254981994629,270.3537063598633,8.633684158325195,0.0017865330446511507,0.00540816318243742,,0.006405327003449202,0.035705503076314926,,132.84986301051666,5059.263858275307,2,SC4,28.749879837036133,茅栗、白栎灌丛,108.7035646,29.53147533
73,26.187808990478516,7.308229446411133,354.47686672210693,11.749090194702148,0.0004227258905302733,0.0043288301676511765,,0.003062419593334198,0.01982175000011921,,343.32590383456176,3709.667810361123,2,SC4,16.745502471923828,茅栗、白栎灌丛,108.7191542,29.5302
74,14.878694534301758,10.841753005981445,323.3798065185547,7.132009983062744,0.0014254279667511582,0.005002566613256931,,0.016788557171821594,0.0907926857471466,,178.60266250869535,5552.247559213901,7,SC4,19.477567672729492,茅栗、白栎灌丛,108.6969907,29.53072537
75,9.608491897583008,8.170957565307617,325.2964859008789,4.357916355133057,-0.000259827,0.0016608439618721604,,0.025677112862467766,0.05829227715730667,,32.616575316017325,5347.263230981145,7,SC4,5.537203788757324,茅栗、白栎灌丛,108.6996099,29.53088829
76,4.86084508895874,3.151543378829956,35.05107116699219,2.433746576309204,-0.000338617,0.0009394445223733783,,0.027774646878242493,0.06320477277040482,,74.22621340918197,5357.603212414433,7,SC4,3.0925934314727783,茅栗、白栎灌丛,108.6992936,29.53062867
77,11.31252384185791,8.968350410461426,88.55616760253906,5.358036518096924,0.000940885569434613,0.0027135589625686407,,0.017733000218868256,0.06005043163895607,,243.13899544495777,5428.287532300203,7,SC4,15.071614265441895,茅栗、白栎灌丛,108.6977766,29.52970456
78,10.291218757629395,8.400995254516602,75.99394226074219,4.825219631195068,4.9959788157138973e-05,0.0025598800275474787,,0.012201862409710884,0.054649967700242996,,69.01270318002196,4867.971618756158,7,SC4,20.965389251708984,茅栗、白栎灌丛,108.7041659,29.52909467
79,19.96762466430664,6.68918514251709,273.6056823730469,7.678922653198242,-0.001074809,0.00502872746437788,,0.011707616038620472,0.0213474128395319,,267.53111496841365,5706.770131226887,2,SC4,13.688575744628906,茅栗、白栎灌丛,108.6948595,29.53032583
80,19.41928482055664,9.140728950500488,249.83743286132812,9.111520767211914,0.0011634674156084657,0.004021030385047197,,0.013593534007668495,0.12050507217645645,,161.44065900312168,4556.6872819073715,7,SC4,31.919397354125977,茅栗、白栎灌丛,108.7085119,29.52982686
81,11.6853609085083,7.55681848526001,288.8085250854492,5.598880767822266,-0.001092026,0.0028717597015202045,,0.030599433928728104,0.04379292204976082,,65.05143753229325,4831.272149745584,7,SC4,7.570737361907959,茅栗、白栎灌丛,108.7054156,29.53018948
82,21.2947998046875,10.796142578125,185.51637268066406,10.788138389587402,-0.000217929,0.007445446215569973,,0.0026877897325903177,0.031057344749569893,,323.7207329542969,3605.640260138287,2,SC4,23.17987823486328,茅栗、白栎灌丛,108.7202003,29.52988895
83,13.773943901062012,10.115546226501465,54.461666107177734,6.582219123840332,-0.000608388,0.003089671256020665,,0.024985553696751595,0.046059075742959976,,58.250959642015566,5258.663476656657,7,SC4,11.810409545898438,茅栗、白栎灌丛,108.700028,29.52997658
84,8.610596656799316,5.636518955230713,84.91509246826172,4.024343967437744,-0.000601452,0.0012552672997117043,,0.04101482406258583,0.031441137194633484,,6.1224559467644175,5140.672712547638,7,SC4,4.594385623931885,茅栗、白栎灌丛,108.7014153,29.52989843
85,14.188885688781738,8.624707221984863,293.8833999633789,6.5412445068359375,0.0006497655995190144,0.002837373409420252,,0.02576593868434429,0.0478188693523407,,276.8743195799742,5637.879383243571,2,SC4,12.458269119262695,茅栗、白栎灌丛,108.695595,29.53019482
86,19.698585510253906,10.446512222290039,350.72537899017334,9.753615379333496,0.0005303598591126502,0.006571254692971706,,0.020387237891554832,0.09089381992816925,,423.51819367070016,4402.820271681095,2,SC4,27.045000076293945,茅栗、白栎灌丛,108.711766,29.53170123
87,19.54363250732422,9.687236785888672,218.5227813720703,9.448688507080078,-0.000765031,0.005983767099678516,,0.001284587662667036,0.015185772441327572,,236.89807988265986,3610.040263949972,2,SC4,30.914859771728516,茅栗、白栎灌丛,108.7195495,29.52907274
88,13.913330078125,6.871317386627197,128.3990020751953,6.388107776641846,0.0017297203885391355,0.0031043910421431065,,0.00348918535746634,0.029019443318247795,,148.77025914944997,5163.499676099571,2,SC4,12.744827270507812,茅栗、白栎灌丛,108.7003219,29.52876888
89,13.94028377532959,8.34104061126709,299.9661521911621,6.6638336181640625,-0.00173302,0.0033375374041497707,,0.019069697707891464,0.02214958891272545,,186.49994551584163,4213.063870389278,7,SC4,6.853293418884277,茅栗、白栎灌丛,108.7124474,29.52945612
90,9.502408027648926,6.559306621551514,285.4111862182617,4.408181190490723,-0.000940492,0.00251707062125206,,0.011009961366653442,0.02178039401769638,,100.5280277968493,4202.303347838681,7,SC4,5.549403667449951,茅栗、白栎灌丛,108.7120636,29.52875103
91,11.28648567199707,9.177753448486328,192.8187255859375,5.306154727935791,0.0009842783911153674,0.00467273686081171,,0.018380094319581985,0.027953166514635086,,146.15361255102331,4133.77932547319,7,SC4,11.013330459594727,茅栗、白栎灌丛,108.712904,29.52875309
92,18.412330627441406,14.8743314743042,341.5467643737793,9.610373497009277,0.000517485139425844,0.005654436070472002,,0.010814913548529148,0.038029205054044724,,287.0884260339659,5760.611831670367,2,SC4,32.59731674194336,茅栗、白栎灌丛,108.6938852,29.52981856
93,5.843522548675537,3.967832088470459,39.065181732177734,2.7275500297546387,9.509093797532842e-05,0.0021986362989991903,,0.01694808341562748,0.07206249237060547,,6.055484559726255,4811.1803799191375,7,SC4,4.251496315002441,茅栗、白栎灌丛,108.7050796,29.52939354
94,3.7881686687469482,1.9008790254592896,321.99658584594727,1.6818405389785767,0.0004869964614044875,0.001450063195079565,,-0.008801436,0.010445702821016312,,94.78488429372474,4740.464987977814,7,SC4,1.9370065927505493,茅栗、白栎灌丛,108.7053895,29.52863327
95,30.262645721435547,7.857773780822754,221.10858154296875,13.326698303222656,0.002931018825620413,0.0036250015255063772,,0.011736336164176464,0.023299330845475197,,75.22166618109702,3824.8584865248667,7,SC4,22.835058212280273,茅栗、白栎灌丛,108.7167199,29.52879969
96,27.72748374938965,14.25271987915039,270.4636459350586,14.303370475769043,0.0009788009338080883,0.0056632994674146175,,0.007437680847942829,0.046861786395311356,,26.29277476018981,3189.0345604291374,2,SC4,51.40129470825195,茅栗、白栎灌丛,108.723315,29.52717379
97,20.63387680053711,11.365620613098145,56.935386657714844,9.405677795410156,0.0013704600278288126,0.007660689763724804,,-0.015791683,0.016570359468460083,,512.5323466226515,7559.482275753407,2,SC4,20.006900787353516,茅栗、白栎灌丛,108.6726822,29.5301044
98,15.204036712646484,6.620445251464844,44.87628173828125,7.338512897491455,0.0008623520843684673,0.00394624937325716,,0.004166083876043558,0.02479468658566475,,137.5195246223069,5225.423259901916,2,SC4,12.25253677368164,茅栗、白栎灌丛,108.6998542,29.52917019
99,14.21033000946045,11.906522750854492,285.89900970458984,6.925445556640625,0.0020104425493627787,0.004294602200388908,,0.00946950726211071,0.03188337758183479,,92.22392160299567,4025.2666281136685,7,SC4,16.481491088867188,茅栗、白栎灌丛,108.7138829,29.52827511
100,14.030709266662598,9.987886428833008,240.04251098632812,6.977839469909668,0.0005342513904906809,0.0030948081985116005,,0.046011604368686676,0.0494924820959568,,35.421751256844466,3886.308513570648,7,SC4,8.02065658569336,茅栗、白栎灌丛,108.7157904,29.52855727
101,24.387676239013672,7.940522193908691,334.7449474334717,11.619757652282715,0.0005794227472506464,0.007161919958889484,,0.0011449132580310106,0.012657529674470425,,258.1094166387976,7334.026257298326,2,SC4,44.02669143676758,茅栗、白栎灌丛,108.6738927,29.52786326
102,24.21072769165039,7.104581356048584,270.81458282470703,10.986069679260254,0.0018408703617751598,0.007308721076697111,,-0.000580755,0.013672815635800362,,221.10535292475197,7279.550812933641,2,SC4,37.44340896606445,茅栗、白栎灌丛,108.6747623,29.52820136
103,15.226181030273438,7.342075824737549,257.60047149658203,7.842080593109131,0.0020222009625285864,0.006258050911128521,,0.027216125279664993,0.05476631596684456,,290.48828905489097,6286.332404449593,2,SC4,17.145050048828125,茅栗、白栎灌丛,108.6874781,29.52958168
104,11.025772094726562,8.543131828308105,337.032564163208,5.010252952575684,0.0006853828090243042,0.0029158012475818396,,0.015667811036109924,0.034516576677560806,,102.04375646662812,4796.61094760214,7,SC4,9.040757179260254,茅栗、白栎灌丛,108.7046478,29.52855899
105,2.468092441558838,0.8012800812721252,311.8703956604004,1.1957120895385742,0.0003309903549961746,0.001080945716239512,,-0.000982367,0.018637074157595634,,93.62724242155227,4716.046987966301,7,SC4,1.0246917009353638,茅栗、白栎灌丛,108.7057722,29.52874786
106,12.891860008239746,6.124154090881348,81.10649108886719,6.356273651123047,0.0009354742360301316,0.005313458852469921,,0.025900496169924736,0.03835839778184891,,30.344993158477447,3812.9797727668147,7,SC4,8.73427677154541,茅栗、白栎灌丛,108.7162277,29.52792763
107,21.36402130126953,7.798148155212402,325.3240280151367,10.123444557189941,-0.000673802,0.0075212703086435795,,-0.001684668,0.016356997191905975,,377.01253568244255,7474.59872431294,2,SC4,44.88978576660156,茅栗、白栎灌丛,108.6719901,29.52751089
